image_path,title,description,label
images/mattress_25.jpg,Mattress 25,"This is a mattress 25 in good condition, available for sale.",safe
images/mattress_31.jpg,Mattress 31,"This is a mattress 31 in good condition, available for sale.",safe
images/mattress_19.jpg,Mattress 19,"This is a mattress 19 in good condition, available for sale.",safe
images/Old-Mattress-2.jpg,Old Mattress 2,"This is a Old Mattress 2 in good condition, available for sale.",safe
images/mattress_9.jpg,Mattress 9,"This is a mattress 9 in good condition, available for sale.",safe
images/mattress_27.jpg,Mattress 27,"This is a mattress 27 in good condition, available for sale.",safe
images/mattress_33.jpg,Mattress 33,"This is a mattress 33 in good condition, available for sale.",safe
images/what-to-do-with-old-mattress-topper-scaled.jpg,What To Do With Old Mattress Topper Scaled,"This is a what to do with old mattress topper scaled in good condition, available for sale.",safe
images/old-ragged-mattress-abandoned-house-poor-living-conditions-interior-grunge-style-residential-building-shabby-walls-gloomy-150239114.jpg,Old Ragged Mattress Abandoned House Poor Living Conditions Interior Grunge Style Residential Building Shabby Walls Gloomy 150239114,"This is a old ragged mattress abandoned house poor living conditions interior grunge style residential building shabby walls gloomy 150239114 in good condition, available for sale.",safe
images/mattress_32.jpg,Mattress 32,"This is a mattress 32 in good condition, available for sale.",safe
images/mattress_26.jpg,Mattress 26,"This is a mattress 26 in good condition, available for sale.",safe
images/mattress_8.jpg,Mattress 8,"This is a mattress 8 in good condition, available for sale.",safe
images/default (42).jpg,Default (42),"This is a default (42) in good condition, available for sale.",safe
images/mattress_41.jpg,Mattress 41,"This is a mattress 41 in good condition, available for sale.",safe
images/mattress_55.jpg,Mattress 55,"This is a mattress 55 in good condition, available for sale.",safe
images/mattress_69.jpg,Mattress 69,"This is a mattress 69 in good condition, available for sale.",safe
images/mattress_82.jpg,Mattress 82,"This is a mattress 82 in good condition, available for sale.",safe
images/mattress_96.jpg,Mattress 96,"This is a mattress 96 in good condition, available for sale.",safe
images/mattress_97.jpg,Mattress 97,"This is a mattress 97 in good condition, available for sale.",safe
images/mattress_83.jpg,Mattress 83,"This is a mattress 83 in good condition, available for sale.",safe
images/mattress_68.jpg,Mattress 68,"This is a mattress 68 in good condition, available for sale.",safe
images/mattress_54.jpg,Mattress 54,"This is a mattress 54 in good condition, available for sale.",safe
images/mattress_40.jpg,Mattress 40,"This is a mattress 40 in good condition, available for sale.",safe
images/default (39).jpg,Default (39),"This is a default (39) in good condition, available for sale.",safe
images/mattress_56.jpg,Mattress 56,"This is a mattress 56 in good condition, available for sale.",safe
images/mattress_42.jpg,Mattress 42,"This is a mattress 42 in good condition, available for sale.",safe
images/mattress_95.jpg,Mattress 95,"This is a mattress 95 in good condition, available for sale.",safe
images/mattress_81.jpg,Mattress 81,"This is a mattress 81 in good condition, available for sale.",safe
images/one-year-old-mattress-available-for-sale-very-sparingly-used-queen-size--In-very-good-condition-VB201705171774173-ak_LWBP2107269355-1759552547.jpg,One Year Old Mattress Available For Sale Very Sparingly Used Queen Size In Very Good Condition Vb201705171774173 Ak Lwbp2107269355 1759552547,"This is a one year old mattress available for sale very sparingly used queen size  In very good condition VB201705171774173 ak LWBP2107269355 1759552547 in good condition, available for sale.",safe
images/mattress_80.jpg,Mattress 80,"This is a mattress 80 in good condition, available for sale.",safe
images/mattress_94.jpg,Mattress 94,"This is a mattress 94 in good condition, available for sale.",safe
images/mattress_43.jpg,Mattress 43,"This is a mattress 43 in good condition, available for sale.",safe
images/mattress_57.jpg,Mattress 57,"This is a mattress 57 in good condition, available for sale.",safe
images/blog_1024X683_Mattress_Become_Old_2_2400x.jpg,Blog 1024x683 Mattress Become Old 2 2400x,"This is a blog 1024X683 Mattress Become Old 2 2400x in good condition, available for sale.",safe
images/mattress_100.jpg,Mattress 100,"This is a mattress 100 in good condition, available for sale.",safe
images/mattress_53.jpg,Mattress 53,"This is a mattress 53 in good condition, available for sale.",safe
images/mattress_47.jpg,Mattress 47,"This is a mattress 47 in good condition, available for sale.",safe
images/mattress_90.jpg,Mattress 90,"This is a mattress 90 in good condition, available for sale.",safe
images/mattress_84.jpg,Mattress 84,"This is a mattress 84 in good condition, available for sale.",safe
images/mattress_85.jpg,Mattress 85,"This is a mattress 85 in good condition, available for sale.",safe
images/mattress_91.jpg,Mattress 91,"This is a mattress 91 in good condition, available for sale.",safe
images/mattress_46.jpg,Mattress 46,"This is a mattress 46 in good condition, available for sale.",safe
images/mattress_52.jpg,Mattress 52,"This is a mattress 52 in good condition, available for sale.",safe
images/default (38).jpg,Default (38),"This is a default (38) in good condition, available for sale.",safe
images/mattress_78.jpg,Mattress 78,"This is a mattress 78 in good condition, available for sale.",safe
images/mattress_44.jpg,Mattress 44,"This is a mattress 44 in good condition, available for sale.",safe
images/mattress_50.jpg,Mattress 50,"This is a mattress 50 in good condition, available for sale.",safe
images/mattress_87.jpg,Mattress 87,"This is a mattress 87 in good condition, available for sale.",safe
images/mattress_93.jpg,Mattress 93,"This is a mattress 93 in good condition, available for sale.",safe
images/default (4).jpg,Default (4),"This is a default (4) in good condition, available for sale.",safe
images/mattress_92.jpg,Mattress 92,"This is a mattress 92 in good condition, available for sale.",safe
images/mattress_86.jpg,Mattress 86,"This is a mattress 86 in good condition, available for sale.",safe
images/mattress_51.jpg,Mattress 51,"This is a mattress 51 in good condition, available for sale.",safe
images/mattress_45.jpg,Mattress 45,"This is a mattress 45 in good condition, available for sale.",safe
images/mattress_79.jpg,Mattress 79,"This is a mattress 79 in good condition, available for sale.",safe
images/single-size-mattress.png,Single Size Mattress,"This is a single size mattress in good condition, available for sale.",safe
images/533d.png,533d,"This is a 533d in good condition, available for sale.",safe
images/medicines_30.jpg,medicines 30,Item related to drugs or medicines: medicines 30,drugs
images/medicines_24.jpg,medicines 24,Item related to drugs or medicines: medicines 24,drugs
images/medicines_18.jpg,medicines 18,Item related to drugs or medicines: medicines 18,drugs
images/medicines_19.jpg,medicines 19,Item related to drugs or medicines: medicines 19,drugs
images/medicines_25.jpg,medicines 25,Item related to drugs or medicines: medicines 25,drugs
images/medicines_31.jpg,medicines 31,Item related to drugs or medicines: medicines 31,drugs
images/medicines_27.jpg,medicines 27,Item related to drugs or medicines: medicines 27,drugs
images/medicines_33.jpg,medicines 33,Item related to drugs or medicines: medicines 33,drugs
images/medicines_9.jpg,medicines 9,Item related to drugs or medicines: medicines 9,drugs
images/medicines_8.jpg,medicines 8,Item related to drugs or medicines: medicines 8,drugs
images/medicines_32.jpg,medicines 32,Item related to drugs or medicines: medicines 32,drugs
images/medicines_26.jpg,medicines 26,Item related to drugs or medicines: medicines 26,drugs
images/medicines_22.jpg,medicines 22,Item related to drugs or medicines: medicines 22,drugs
images/medicines_36.jpg,medicines 36,Item related to drugs or medicines: medicines 36,drugs
images/medicines_37.jpg,medicines 37,Item related to drugs or medicines: medicines 37,drugs
images/medicines_23.jpg,medicines 23,Item related to drugs or medicines: medicines 23,drugs
images/medicines_35.jpg,medicines 35,Item related to drugs or medicines: medicines 35,drugs
images/medicines_21.jpg,medicines 21,Item related to drugs or medicines: medicines 21,drugs
images/medicines_20.jpg,medicines 20,Item related to drugs or medicines: medicines 20,drugs
images/medicines_34.jpg,medicines 34,Item related to drugs or medicines: medicines 34,drugs
images/medicines_90.jpg,medicines 90,Item related to drugs or medicines: medicines 90,drugs
images/medicines_84.jpg,medicines 84,Item related to drugs or medicines: medicines 84,drugs
images/medicines_53.jpg,medicines 53,Item related to drugs or medicines: medicines 53,drugs
images/medicines_47.jpg,medicines 47,Item related to drugs or medicines: medicines 47,drugs
images/medicines_46.jpg,medicines 46,Item related to drugs or medicines: medicines 46,drugs
images/medicines_52.jpg,medicines 52,Item related to drugs or medicines: medicines 52,drugs
images/medicines_85.jpg,medicines 85,Item related to drugs or medicines: medicines 85,drugs
images/medicines_91.jpg,medicines 91,Item related to drugs or medicines: medicines 91,drugs
images/medicines_100.jpg,medicines 100,Item related to drugs or medicines: medicines 100,drugs
images/medicines_87.jpg,medicines 87,Item related to drugs or medicines: medicines 87,drugs
images/medicines_93.jpg,medicines 93,Item related to drugs or medicines: medicines 93,drugs
images/medicines_44.jpg,medicines 44,Item related to drugs or medicines: medicines 44,drugs
images/medicines_50.jpg,medicines 50,Item related to drugs or medicines: medicines 50,drugs
images/medicines_78.jpg,medicines 78,Item related to drugs or medicines: medicines 78,drugs
images/medicines_79.jpg,medicines 79,Item related to drugs or medicines: medicines 79,drugs
images/medicines_51.jpg,medicines 51,Item related to drugs or medicines: medicines 51,drugs
images/medicines_45.jpg,medicines 45,Item related to drugs or medicines: medicines 45,drugs
images/medicines_92.jpg,medicines 92,Item related to drugs or medicines: medicines 92,drugs
images/medicines_86.jpg,medicines 86,Item related to drugs or medicines: medicines 86,drugs
images/medicines_82.jpg,medicines 82,Item related to drugs or medicines: medicines 82,drugs
images/medicines_96.jpg,medicines 96,Item related to drugs or medicines: medicines 96,drugs
images/medicines_69.jpg,medicines 69,Item related to drugs or medicines: medicines 69,drugs
images/medicines_41.jpg,medicines 41,Item related to drugs or medicines: medicines 41,drugs
images/medicines_55.jpg,medicines 55,Item related to drugs or medicines: medicines 55,drugs
images/medicines_54.jpg,medicines 54,Item related to drugs or medicines: medicines 54,drugs
images/medicines_40.jpg,medicines 40,Item related to drugs or medicines: medicines 40,drugs
images/medicines_68.jpg,medicines 68,Item related to drugs or medicines: medicines 68,drugs
images/medicines_97.jpg,medicines 97,Item related to drugs or medicines: medicines 97,drugs
images/medicines_83.jpg,medicines 83,Item related to drugs or medicines: medicines 83,drugs
images/medicines_95.jpg,medicines 95,Item related to drugs or medicines: medicines 95,drugs
images/medicines_81.jpg,medicines 81,Item related to drugs or medicines: medicines 81,drugs
images/medicines_56.jpg,medicines 56,Item related to drugs or medicines: medicines 56,drugs
images/medicines_42.jpg,medicines 42,Item related to drugs or medicines: medicines 42,drugs
images/medicines_43.jpg,medicines 43,Item related to drugs or medicines: medicines 43,drugs
images/medicines_57.jpg,medicines 57,Item related to drugs or medicines: medicines 57,drugs
images/medicines_80.jpg,medicines 80,Item related to drugs or medicines: medicines 80,drugs
images/medicines_94.jpg,medicines 94,Item related to drugs or medicines: medicines 94,drugs
images/medicines_99.jpg,medicines 99,Item related to drugs or medicines: medicines 99,drugs
images/medicines_72.jpg,medicines 72,Item related to drugs or medicines: medicines 72,drugs
images/medicines_66.jpg,medicines 66,Item related to drugs or medicines: medicines 66,drugs
images/medicines_67.jpg,medicines 67,Item related to drugs or medicines: medicines 67,drugs
images/medicines_73.jpg,medicines 73,Item related to drugs or medicines: medicines 73,drugs
images/medicines_98.jpg,medicines 98,Item related to drugs or medicines: medicines 98,drugs
images/medicines_65.jpg,medicines 65,Item related to drugs or medicines: medicines 65,drugs
images/medicines_71.jpg,medicines 71,Item related to drugs or medicines: medicines 71,drugs
images/medicines_59.jpg,medicines 59,Item related to drugs or medicines: medicines 59,drugs
images/medicines_58.jpg,medicines 58,Item related to drugs or medicines: medicines 58,drugs
